prev_close,return_1d,return_5d,return_20d,volatility_5d,volatility_20d,price_sma20_ratio,price_sma50_ratio,volume_ratio,d,close
272.72,-0.0125280614092258,0.04811683320522686,0.05984766050054424,3.597772922240374,16.540382441642425,1.0881921653515816,1.1475458122067703,1.0466126230457442,2015-03-07 00:00:00,276.26
276.26,0.012980346142563715,0.0021402401421988237,0.1764755983306363,3.599166570194559,17.04516275724747,1.0932785097916613,1.1558115658138166,0.6938823163138229,2015-03-08 00:00:00,274.35
274.35,-0.006913776876855016,-0.026091586794462107,0.17323811152925095,1.6656079971006807,17.09421955238867,1.0770861551145399,1.1406535839015466,0.8691713925645873,2015-03-09 00:00:00,289.61
289.61,0.055622380171314045,0.060492877805851775,0.18882640285702545,6.7486687576148086,18.553726395468345,1.1268213917475636,1.196214541270042,2.193232776192417,2015-03-10 00:00:00,291.76
291.76,0.007423776803287208,0.05641248461148529,0.2345449160072779,9.015822203216217,19.420954574349622,1.1230760643836382,1.1974878038970067,2.327946000721364,2015-03-11 00:00:00,296.38
296.38,0.01583493282149706,0.08675564681724834,0.233477609455635,9.798039089532537,20.477865142379414,1.1286732434218167,1.2080151753900432,1.135937918116136,2015-03-12 00:00:00,294.35
294.35,-0.006849315068493067,0.06548179251429831,0.2074411354499961,8.736111835365234,21.144091871079162,1.1102519613759807,1.193180528396359,1.0744605443186128,2015-03-13 00:00:00,285.34
285.34,-0.030609818243587772,0.04005831966466178,0.16689158794421943,4.287233373634948,21.02130159598777,1.0680471102576914,1.151808283299466,1.0042028221231443,2015-03-14 00:00:00,281.89
281.89,-0.012090838999088804,-0.0266565381029662,0.19455038562590055,6.127734491637916,19.91475977364802,1.046144825129149,1.1333974502276525,0.7190904031168004,2015-03-15 00:00:00,286.39
286.39,0.015963673773457643,-0.018405538799012855,0.19883628448239787,6.20004435468076,18.883330131152956,1.053559012768963,1.1479330071123024,0.3833957912943212,2015-03-16 00:00:00,290.59
290.59,0.014665316526415006,-0.019535731155948532,0.21718187149199952,4.83775981214533,17.61800462893761,1.0589107711256507,1.1613352377861774,0.6812929369677398,2015-03-17 00:00:00,285.51
285.51,-0.01748167521249866,-0.03003227450314261,0.2022992377984587,3.1133711632260885,15.456977465482211,1.0313717486286487,1.139936133871327,0.6700532926107146,2015-03-18 00:00:00,256.3
256.3,-0.10230815032748408,-0.10177332305319953,0.08404178826714048,13.679454667493342,13.197295935152926,0.9225430946047607,1.023898420328079,1.6642097120254549,2015-03-19 00:00:00,260.93
260.93,0.018064767850175523,-0.07435524495370527,0.02797147697277702,16.01904741237767,12.600019799483348,0.9380100225039003,1.0401493752247286,1.5199250558478055,2015-03-20 00:00:00,261.75
261.75,0.0031426052964396156,-0.08603652362163483,0.029458035082199352,15.790537672923048,11.946179426692906,0.9396927285553504,1.0410742056216018,0.5286671630677587,2015-03-21 00:00:00,260.02
260.02,-0.006609360076408888,-0.10519976599332392,-0.0006917755572636297,11.707154650042007,11.96078921661169,0.9335121230561554,1.0314373799062893,0.49632033377759754,2015-03-22 00:00:00,267.96
267.96,0.03053611260672251,-0.0614689502994642,-0.027968222875176973,4.221702263305528,12.180373946381458,0.9633512370844927,1.0586918936345733,0.5518892630003741,2015-03-23 00:00:00,266.74
266.74,-0.004552918346021673,0.040733515411627064,-0.053106141285054975,3.611267090648332,12.408367041298503,0.9615509397777986,1.0505702634342156,0.7121448641898219,2015-03-24 00:00:00,245.6
245.6,-0.07925320536852376,-0.05875138926148782,-0.10066278516240057,8.921254396103675,14.291316198454728,0.8897535245071667,0.96674796376742,1.2535781883026484,2015-03-25 00:00:00,246.2
246.2,0.0024429967426709,-0.05940783190066867,-0.10855239336664502,10.842595630198458,15.770640568707803,0.8967972826532379,0.96766763800269,1.1317956646578107,2015-03-26 00:00:00,248.53
248.53,0.009463850528026008,-0.0441889085454964,-0.08869903197418605,11.329716677834368,16.81029762722223,0.9092904731764251,0.9751635997517066,0.8159576323592371,2015-03-27 00:00:00,247.03
247.03,-0.006035488673399536,-0.07810867293625912,-0.10580612466517048,8.967265469472702,17.783955298319754,0.9086612116831547,0.9670075182554327,0.5481582580819223,2015-03-28 00:00:00,252.8
252.8,0.02335748694490558,-0.05226062832721001,-0.07854929834153457,2.8834302488523598,18.271404578279178,0.9335854407941385,0.9872346806795673,0.5140366619664145,2015-03-29 00:00:00,242.71
242.71,-0.03991297468354427,-0.011767100977198686,-0.16194192189496215,3.6740753938911808,18.731890875976102,0.9041532713204864,0.9467250202833427,0.7398568019093078,2015-03-30 00:00:00,247.53
247.53,0.019859091096370074,0.00540211210398045,-0.15159720318069647,3.6081435669879713,18.442361954849684,0.9297687128489731,0.9637127292774315,0.8493282149712095,2015-03-31 00:00:00,244.22
244.22,-0.013372116511130017,-0.01734197078823485,-0.17599028274512452,3.871481628523698,17.623873006148358,0.9264109824956046,0.9490441553071784,0.854584864762982,2015-04-01 00:00:00,247.27
247.27,0.012488739660961423,0.0009715419179856521,-0.1599456429420758,3.8756328515477985,16.405283640211522,0.9464318863378443,0.9588523707815848,0.8785807541663466,2015-04-02 00:00:00,253.01
253.01,0.02321349132527195,0.0008306962025315112,-0.11330342749001188,3.955783108310724,15.474671291466887,0.9744308662848692,0.9785432889667224,1.0188291415385213,2015-04-03 00:00:00,254.32
254.32,0.0051776609620173275,0.04783486465328979,-0.0978041079853843,4.243235793589238,14.591948924700038,0.9847040215587921,0.9811387721876941,0.8968870464715338,2015-04-04 00:00:00,253.7
253.7,-0.0024378735451400235,0.024926271563042723,-0.11414504696393035,4.500103332146622,13.022906701169688,0.9885596720647143,0.9773691088181268,0.48340590227382685,2015-04-05 00:00:00,260.6
260.6,0.02719747733543576,0.0670706739824749,-0.10320382669740857,4.737705140677076,10.362368797975929,1.0214140273931798,1.003697427206902,0.7632846488502175,2015-04-06 00:00:00,255.49
255.49,-0.01960859554873373,0.033243013709709945,-0.10514517880284402,3.0337155436853984,7.513883623351181,1.0073116736418994,0.9824520656142162,0.7802730760990243,2015-04-07 00:00:00,253.18
253.18,-0.009041449763200093,0.0006719102011778499,-0.012173234490831075,3.0006699251997695,7.487996341514078,0.9988184448841031,0.9721233511570029,0.7778971086823763,2015-04-08 00:00:00,245.02
245.02,-0.032230033967927896,-0.03656810317709969,-0.060974207641896316,5.620829120334296,7.499924490848088,0.9696696268857546,0.9406899263020007,1.3307387833624484,2015-04-09 00:00:00,243.68
243.68,-0.0054689413109133556,-0.039495467087110714,-0.06903533906399228,7.1528162285912,7.438455891691066,0.967827135143508,0.9350176543673167,0.9503524296787511,2015-04-10 00:00:00,236.07
236.07,-0.031229481286933702,-0.09412893323100546,-0.09210829936158749,7.813345634233567,7.952266211259457,0.9420830622987194,0.9061102854475778,1.236407226646117,2015-04-11 00:00:00,236.55
236.55,0.002033295209048269,-0.07413205996320793,-0.11721898790864294,7.03122677773914,7.423886678893653,0.9499523116309423,0.9084568867983223,0.7039497731621837,2015-04-12 00:00:00,236.15
236.15,-0.001690974424011893,-0.06726439687179087,-0.11468096273524786,4.461852754181293,6.694695543566903,0.9542069556292755,0.9075048324680366,0.5450106670772209,2015-04-13 00:00:00,224.59
224.59,-0.04895193732796954,-0.08338094849400046,-0.08554560260586319,6.851059772034859,8.42937462561424,0.9113651811347936,0.8638369298653183,1.3988963165687112,2015-04-14 00:00:00,219.16
219.16,-0.024177389910503666,-0.10062376887721602,-0.10982940698619004,8.10977065027079,10.405489176391555,0.8942367915848057,0.8442329367950119,1.4364966148133054,2015-04-15 00:00:00,223.83
223.83,0.02130863296221941,-0.05184902783072809,-0.09938438015531315,7.852896280990419,11.393419372602843,0.9179172877908347,0.8632139650688164,1.0290562423026044,2015-04-16 00:00:00,228.57
228.57,0.021176785953625377,-0.03373493975903619,-0.0747277658583978,6.364982325190928,11.86004210296963,0.9409173707663967,0.8820995954004393,1.112556053811659,2015-04-17 00:00:00,222.88
222.88,-0.02489390558690996,-0.056193097607452946,-0.11835443037974691,3.382074806977598,12.422237816449288,0.9231795184041518,0.8610412077447349,0.907213748084993,2015-04-18 00:00:00,223.36
223.36,0.002153625269203152,-0.005476646333318458,-0.07972477442214987,3.355420986998879,13.054456347405566,0.9288901642275814,0.8649318463444857,0.5860109141136246,2015-04-19 00:00:00,222.6
222.6,-0.003402578796561695,0.01569629494433289,-0.10071506484062542,2.461213115516933,13.525467936257828,0.9305533782724564,0.8641076244881734,0.6927405220920579,2015-04-20 00:00:00,224.63
224.63,0.009119496855345854,0.0035741410892193848,-0.08021456064204402,2.4532366375856576,13.849212822015387,0.9429004378066849,0.8744025778585369,0.8552861435259589,2015-04-21 00:00:00,235.27
235.27,0.04736678092863822,0.02931268320427005,-0.04852994702147451,5.379504624033032,13.696186983782697,0.9900560949026441,0.9187097842377251,1.1580094105648657,2015-04-22 00:00:00,234.18
234.18,-0.0046329748799252,0.05069992821249114,-0.0744239358128137,6.186507092050654,13.222524352904768,0.9893891415619066,0.9178598164907481,1.1118621943544442,2015-04-23 00:00:00,236.46
236.46,0.0097361004355625,0.058649713467048725,-0.07022648631645168,6.492339331858235,12.555578451953526,1.0028053613572605,0.9294650564219802,0.8058642705131236,2015-04-24 00:00:00,231.27
231.27,-0.021948743973610796,0.03894878706199467,-0.08841150965707523,4.731053793817357,11.854594534565463,0.9854821733702068,0.9122853800025404,0.9933774834437086,2015-04-25 00:00:00,226.39
226.39,-0.021100877761923376,0.007835106619774601,-0.13127398311588656,4.02470247347474,10.280930366972067,0.971770619380898,0.8963114994243397,0.6551376211371048,2015-04-26 00:00:00,219.43
219.43,-0.030743407394319466,-0.06732690100735328,-0.14114055344631882,6.792336122424535,9.23142702944687,0.9492415541380883,0.8726828744486823,1.330330054242898,2015-04-27 00:00:00,229.29
229.29,0.044934603290343045,-0.02088137330258777,-0.09435974405561265,6.291909090251782,7.641344535864867,0.9970474281316177,0.9151766292091779,1.6947141790061075,2015-04-28 00:00:00,225.85
225.85,-0.015002834837978152,-0.04487016831599433,-0.07823851114194769,4.498386377357187,6.811259621507714,0.986199322738477,0.9060580117833676,0.961572912934432,2015-04-29 00:00:00,225.81
225.81,-0.00017710870046483418,-0.02360876897133224,-0.07333388049901512,3.60947087534898,5.8962700966487365,0.9898867686318862,0.9107166191566283,0.8534222502590907,2015-04-30 00:00:00,236.15
236.15,0.04579070900314419,0.043111444851804404,0.0003388825348413782,6.093888742009729,5.901973710904944,1.0351962335777942,0.9570686909051118,1.5071301247771836,2015-05-01 00:00:00,232.08
232.08,-0.01723480838450131,0.05764936426195155,-0.018896639188332287,4.395939035063316,5.645021910358153,1.0183525488432301,0.945345290544592,0.8341274238227147,2015-05-02 00:00:00,234.93
234.93,0.012280248190279286,0.02459767107156874,-0.005166207918695709,4.913906796022244,5.557058361361838,1.031134168581417,0.9609005543798628,0.5556047851129818,2015-05-03 00:00:00,240.36
240.36,0.0231132677818926,0.06424618109364633,0.07021683957433544,5.399299028577144,6.158437515440218,1.0513285948605795,0.98646139601771,0.8429258507898155,2015-05-04 00:00:00,239.02
239.02,-0.00557497087701786,0.05850050927771133,0.09061872604489873,3.2929272691625906,6.1530887408385455,1.0409462672786978,0.9847909904520349,0.9911024964386632,2015-05-05 00:00:00,236.12
236.12,-0.012132875909965701,-0.00012703789964008116,0.05490774248313457,3.2937698765995473,6.158316477910804,1.0255719761545394,0.9772288947198516,1.1141114577028726,2015-05-06 00:00:00,229.78
229.78,-0.02685075385397262,-0.009910375732506083,0.005293783086144366,4.122162054067564,6.147057575955159,0.9977724029822879,0.955396798601623,1.362464315314486,2015-05-07 00:00:00,237.33
237.33,0.03285751588475949,0.010215808964372464,0.06483309404163684,4.099978048721071,6.078723441991167,1.0273336637584927,0.9883478811300639,1.311993498724576,2015-05-08 00:00:00,243.86
243.86,0.027514431382463345,0.01456149109668825,0.0917800859598854,5.096696969606373,6.437671591990243,1.0509372286303469,1.0169876048119453,1.2,2015-05-09 00:00:00,241.83
241.83,-0.00832444845403102,0.011756338381725406,0.08638814016172525,5.484681394574797,6.389342771571579,1.0378880867975382,1.0102001685964472,0.8562095744910982,2015-05-10 00:00:00,240.3
240.3,-0.006326758466691507,0.017702862951041842,0.0697591595067446,5.486205428162089,6.268313359144025,1.0278652867692821,1.0054654137471348,0.6545660558255072,2015-05-11 00:00:00,242.16
242.16,0.007740324594257109,0.0538776220732875,0.029285501763930855,2.4559580615303322,6.537737416439892,1.0342971853243923,1.0154404309331937,0.9185647700290211,2015-05-12 00:00:00,241.11
241.11,-0.004335976214073223,0.015927189988623525,0.029592621060722468,1.3310409460253518,6.721586807482938,1.0282906815821629,1.0132153777106905,0.8563750638505786,2015-05-13 00:00:00,236.38
236.38,-0.01961760192443296,-0.030673337160666003,-0.0003383236065297446,2.3349154160259467,6.720367999792417,1.0081352823891927,0.9941088599247709,1.180686779175083,2015-05-14 00:00:00,236.93
236.93,0.002326761993400428,-0.0202621676384237,0.024473559043542092,2.5773106137978954,6.69754509228271,1.0092628287729146,0.9971994407299131,1.053585687463582,2015-05-15 00:00:00,237.6
237.6,0.00282783944624998,-0.011235955056179803,0.04951632139228779,2.617848353131839,6.424097233320814,1.0097060973329481,1.0009402772301252,0.7012496242538755,2015-05-16 00:00:00,236.15
236.15,-0.006102693602693554,-0.02481830194912449,0.0761974205897098,2.02201137484303,5.22375202925637,0.9999915308784174,0.9957446306109987,0.49521087767085664,2015-05-17 00:00:00,236.8
236.8,0.002752487825534722,-0.0178756584131724,0.03275328187012083,0.5594372172051543,4.96819873638451,1.0011520859096723,0.9998344868585946,0.529432750624331,2015-05-18 00:00:00,233.13
233.13,-0.015498310810810878,-0.013749048142820852,0.03223378348461359,1.7499914285487228,4.376137776865274,0.9841214226766261,0.9851357038905105,0.807196459495863,2015-05-19 00:00:00,231.95
231.95,-0.005061553639600258,-0.021018866331828034,0.027191001284265548,2.4516586222379333,3.7247031319361135,0.977872962940322,0.9814416762575316,0.6928428939814139,2015-05-20 00:00:00,234.02
234.02,0.008924337141625438,-0.015067340067340007,-0.009019690874444208,2.0360378189005504,3.786204320674836,0.9870430044033539,0.9910558501177308,0.7893262718337831,2015-05-21 00:00:00,235.34
235.34,0.005640543543286913,-0.0034300232902816363,0.014046880386073823,1.889965608150908,3.625853801448115,0.9919285157320182,0.9976540250808204,0.7768038454617896,2015-05-22 00:00:00,240.35
240.35,0.021288348771989485,0.014991554054053946,0.023070701911207525,3.2591824128135958,3.645430304540908,1.0118892247585527,1.0199872517507624,1.3383231306847752,2015-05-23 00:00:00,238.87
238.87,-0.006157686706885768,0.024621455840089235,-0.006199034781161683,3.459108266590375,3.59939947476651,1.0059738515023067,1.0150375300852585,0.7312129326092941,2015-05-24 00:00:00,240.95
240.95,0.008707665257252861,0.03880146583315369,0.008074638105597831,3.0762688439072603,3.66886559263816,1.014321316112954,1.0249867915169635,0.5904077968709927,2015-05-25 00:00:00,237.11
237.11,-0.015936916372691345,0.01320399965814878,0.004192783330509986,2.317149110436092,3.6552383103246786,0.9979482107345407,1.0106714906328216,0.7581692473514025,2015-05-26 00:00:00,237.12
237.12,4.217451815602402e-05,0.007563525112602942,0.031943598224388525,1.7801966183528493,3.164569439409438,0.9964511513271936,1.0122994036005961,0.8948070691392316,2015-05-27 00:00:00,237.28
237.28,0.0006747638326585204,-0.012773039317661716,-0.0002106771162516674,1.672611730197615,3.1651167767601205,0.9971339961842646,1.014359548736539,1.0554326209349878,2015-05-28 00:00:00,237.41
237.41,0.0005478759271746458,-0.006112111190187175,-0.026449602230788183,1.6682415892173799,2.8449354353976104,0.999034251460721,1.0155760734537713,0.8054981216692391,2015-05-29 00:00:00,237.1
237.1,-0.0013057579714418344,-0.015978418759078572,-0.019559194475458064,0.13685759019584576,2.669433411202486,0.9987236892541373,1.0148212699005124,0.8752696433320528,2015-05-30 00:00:00,233.35
233.35,-0.015816111345423822,-0.015857618826705,-0.0289221806075739,1.738669031182734,2.724264217420517,0.9843686394114458,0.999003351274152,0.83558031349077,2015-05-31 00:00:00,230.19
230.19,-0.013541889865009593,-0.029225708502024328,-0.04943012884043607,3.2114373728898,2.855519309393271,0.9734962382166735,0.9860119011923467,0.8891437539613076,2015-06-01 00:00:00,222.93
222.93,-0.03153916329988271,-0.0604770734996628,-0.07540126913027256,5.967610912248895,3.9718053696951037,0.9464313006266238,0.9559966242293878,1.5431478085999881,2015-06-02 00:00:00,225.8
225.8,0.012873996321715264,-0.04890274209173995,-0.04475843980032146,5.6836194453878655,4.521667019096051,0.9607733842795689,0.9682036434986712,1.234687103976827,2015-06-03 00:00:00,225.87
225.87,0.0003100088573959603,-0.04736398144242926,-0.04668045414257371,4.117295228665302,4.933238927499,0.9633379679782997,0.9679468059940965,1.0931149156300037,2015-06-04 00:00:00,224.32
224.32,-0.006862354451675823,-0.038697235911720584,-0.05589225589225588,2.7249715594826376,5.364118213698162,0.9594443161307429,0.9612640416456333,0.9116227255848498,2015-06-05 00:00:00,224.95
224.95,0.002808487874464971,-0.02276380381424048,-0.0474274825322889,1.213602076460294,5.6813375000501205,0.9644489414427933,0.9642629036337215,1.0941144397661526,2015-06-06 00:00:00,225.62
225.62,0.002978439653256393,0.012066567980980603,-0.04721283783783792,0.6632269596367502,5.860035117552577,0.9696453973861434,0.9669077722036943,0.6742798291582105,2015-06-07 00:00:00,222.88
222.88,-0.012144313447389421,-0.012931798051373011,-0.04396688542873073,1.19694193676583,6.253866572390658,0.9599841495797269,0.9552046395653921,0.8155018826338507,2015-06-08 00:00:00,228.49
228.49,0.025170495333811882,0.011599592686058369,-0.014917007975856822,2.074022661397169,6.307910551546995,0.9848813026002435,0.9787534804026559,1.3924540662874838,2015-06-09 00:00:00,229.05
229.05,0.00245087312355019,0.021085948644793184,-0.021237501068284703,2.5635853798907235,6.321921676532592,0.9883537793043335,0.9807808908513547,1.6262261228704182,2015-06-10 00:00:00,228.8
228.8,-0.001091464745688664,0.017114914425427896,-0.027789581031698818,2.6709679893233145,6.295486771029917,0.9886700486557025,0.9802535463499693,0.9100014308198596,2015-06-11 00:00:00,229.71
229.71,0.003977272727272663,0.01812782554738046,-0.04426877470355728,2.7790340048279725,5.940898390328917,0.9948893412447486,0.9845293751575094,0.8561166028438271,2015-06-12 00:00:00,229.98
229.98,0.001175395063340634,0.031855707106963393,-0.037216896219701145,0.6234821569145225,5.637222603748478,0.9979799996094522,0.9862344011321239,0.8338289520637564,2015-06-13 00:00:00,232.4
232.4,0.010522654143838572,0.01711234627335978,-0.03548454036107074,1.4305837969134043,5.096994573688774,1.01035571129216,0.9965156256565897,0.7873876005679128,2015-06-14 00:00:00,233.54
233.54,0.004905335628227148,0.01960270683256926,-0.015056302981738545,1.9931833834325496,4.894026944842498,1.0161003656899705,1.0007902103056452,0.7247714617514814,2015-06-15 00:00:00,236.82
236.82,0.014044703262824365,0.03505244755244741,-0.0012651821862348367,2.910670025954928,4.870943359404684,1.0304384432469123,1.013335706712012,1.1735581032094546,2015-06-16 00:00:00,250.9
250.9,0.05945443796976613,0.09224674589700066,0.05740053944706669,8.295849564691665,6.609851877471044,1.0884772814531543,1.0716012430403579,2.298387096774193,2015-06-17 00:00:00,249.28
249.28,-0.006456755679553616,0.08392034089920863,0.049997893938755755,8.843128405716886,7.70467247160702,1.0786719111722682,1.0625555723213822,2.2371273367167377,2015-06-18 00:00:00,249.01
249.01,-0.0010831193838254372,0.07147160068846814,0.0502319696330662,8.085666329993998,8.601031440595214,1.074734186612112,1.0593095961087038,1.5175859704124621,2015-06-19 00:00:00,244.61
244.61,-0.017669973093449975,0.04740087351203237,0.048253696164559656,5.699914911645584,9.07079516911291,1.0531845042678922,1.039843154192318,1.146478536410379,2015-06-20 00:00:00,245.21
245.21,0.002452884182985171,0.0354277510345411,0.06525044528433033,2.7453906825806196,9.50213232302164,1.0523650424769913,1.0412314225053079,0.9721010305874584,2015-06-21 00:00:00,243.94
243.94,-0.005179234125851306,-0.02774013551215626,0.0942448302157628,2.538592129507979,9.490633554360842,1.042215851558795,1.0350466437146608,0.5189210358838792,2015-06-22 00:00:00,246.99
246.99,0.012503074526522884,-0.00918645699614884,0.09384410983170954,2.051126519744614,9.700567685504527,1.0504915606385716,1.0473986144942091,0.871922517682431,2015-06-23 00:00:00,244.3
244.3,-0.010891129195513938,-0.018914903015943008,0.08159560809315103,1.2009787675055899,9.651019035368993,1.034994068801898,1.0355275383352889,0.7496341130652643,2015-06-24 00:00:00,240.51
240.51,-0.015513712648383193,-0.01676137525039867,0.07217368045649075,2.3715712091351833,9.28841353798557,1.0154549619061894,1.0190833969616053,0.8547345590772416,2015-06-25 00:00:00,242.8
242.8,0.00952143362022384,-0.009828310427796527,0.07935096688152932,2.357301423237744,8.935726990128297,1.0212751638330626,1.0276526601728726,0.798890567346029,2015-06-26 00:00:00,243.59
243.59,0.0032537067545304055,-0.0014347790440272234,0.07964719439765977,2.3538840243305668,8.547721441536764,1.0207404024044537,1.0304502948071803,0.6875522549549992,2015-06-27 00:00:00,250.99
250.99,0.030378915390615324,0.01619498765132188,0.12612167982771005,3.9299834605248725,8.120200541988316,1.0455912616748457,1.061114155065817,0.9902617016649349,2015-06-28 00:00:00,249.01
249.01,-0.007888760508386827,0.019279574293900925,0.08980699374152024,4.422284477507011,7.875926411674208,1.0329279219486296,1.0521045471061947,0.7465667299489633,2015-06-29 00:00:00,257.06
257.06,0.0323280189550621,0.06881210760467349,0.12228771010696349,5.8341966027895245,8.112478286403642,1.0601614616090484,1.0845809431710978,1.6864896354191952,2015-06-30 00:00:00,263.07
263.07,0.02337975569905848,0.083484349258649,0.14978146853146845,7.517797549814874,8.672496999741684,1.0773344909208555,1.1079831900919592,2.0212886679830238,2015-07-01 00:00:00,258.62
258.62,-0.01691564982704219,0.06170204031364168,0.1258543380784467,5.736301072991532,8.54101021696603,1.0528779899972114,1.0876367221012897,1.1927981995498875,2015-07-02 00:00:00,255.41
255.41,-0.012412033098754938,0.017610263357105804,0.1105748325941387,5.127653459429976,7.961564313361529,1.0344548263893107,1.0724203924888163,0.9354313619099295,2015-07-03 00:00:00,256.34
256.34,0.003641204338122872,0.029436568812497343,0.10301204819277099,3.0160653175959182,7.449505105427601,1.0332124143490526,1.074573758836707,0.8159152785816881,2015-07-04 00:00:00,260.89
260.89,0.017749863462588777,0.014899245312378406,0.1171105592189774,3.1684112738098538,7.139942410942923,1.045787527433433,1.0915159725575085,0.6647940074906367,2015-07-05 00:00:00,271.91
271.91,0.042240024531411846,0.03360322347664124,0.14817160712777655,6.6520395368643515,8.11346483192908,1.0823494757624732,1.134227723193541,1.7872392091790272,2015-07-06 00:00:00,269.03
269.03,-0.010591739913942355,0.04025210733895279,0.0722598644878436,7.445829705278491,9.03596397735198,1.067035261781195,1.1192049123040566,1.9592991967471247,2015-07-07 00:00:00,266.21
266.21,-0.0104821023677657,0.04228495360400908,0.06791559691912696,6.270245609225265,9.534336010331153,1.0523174226702243,1.1044334991719134,1.1859218014834294,2015-07-08 00:00:00,270.79
270.79,0.017204462642275153,0.05637044550206771,0.08746636681257791,4.404983541400584,10.272862256809013,1.065833805655268,1.1198257837415801,1.5010858314221345,2015-07-09 00:00:00,269.23
269.23,-0.005760921747479553,0.03196749587948955,0.10065001430849119,2.154548676639926,10.55168856529372,1.0545839127284125,1.1101416551142882,1.5833726229765834,2015-07-10 00:00:00,284.89
284.89,0.058165880473944,0.04773638336214181,0.1618204804045511,7.376137200460166,12.163050560914868,1.1073192915084402,1.1699333414370523,3.4098705886348966,2015-07-11 00:00:00,293.11
293.11,0.028853241602021962,0.08950674645950274,0.2015659588423384,11.586918485948509,14.13451053832067,1.128485490158333,1.1984962676558524,1.3275636575008476,2015-07-12 00:00:00,310.87
310.87,0.060591586776295614,0.1677622929266369,0.25863395279161105,17.19470616207268,17.8353647137839,1.1823231526081888,1.263674529927871,1.7144593875845302,2015-07-13 00:00:00,292.05
292.05,-0.06053977546884548,0.07851102330218995,0.1954564060581252,15.057655860060772,18.39716165179045,1.1007504174220466,1.1822603863224557,1.760308656860381,2015-07-14 00:00:00,287.46
287.46,-0.015716486902927707,0.06771162203320569,0.19521017837096166,10.178780870026852,18.057186723529917,1.0739483648495423,1.1589549488819668,0.8020882771713336,2015-07-15 00:00:00,285.83
285.83,-0.005670354136227629,0.003299519112639926,0.17722405271828645,9.98272908577733,17.49310950060063,1.0593437057572141,1.1478747670757565,0.7554895979333278,2015-07-16 00:00:00,278.09
278.09,-0.027079032991638385,-0.05124356043806089,0.14163142986165256,12.26529657203701,16.439961294614573,1.024110361894801,1.1131427619902314,1.2965777474975106,2015-07-17 00:00:00,279.47
279.47,0.004962422237405395,-0.10100685173866886,0.11347065620144225,5.785542325488476,15.786453586607397,1.0238233925712634,1.1149125487602198,0.7163070851831658,2015-07-18 00:00:00,274.9
